402,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,18,18,18,18,18,19,19,19,19,19
0,0.000000,0.000000,0.979248,0.790743,0.000000,0.000000,0.000000,0.074747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.315985,0.000000,1.253620,0.869828,0.000000,0.953011,1.455978,0.979323,0.263813,1.313537,1.297940,1.552685,0.090074,1.377622,0.351413,0.000000,0.000000,0.063750,1.167101,0.000000,-0.037018,1.721132,0.869967,0.375376,1.425440,0.000000,1.048087,0.471199,0.850000,2.138523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000,1.088385,0.967469,1.234358,0.850000,0.868963,0.565584,0.886616,0.791861,0.888400,0.418990,1.534085,1.615804,0.000000,1.261296,1.142518,0.000000,0.000000,0.928398,1.234358,-0.644807,1.267612,0.590961,1.018760,0.425000,0.000000,0.000000,0.000000,0.000000,0.623087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.078801,1.339286,1.273866,1.030787,0.748587,3.929978,4.087292,0.997419,-0.696263,3.992857,-0.280883,1.100281,0.000000,0.000000,1.590710,0.000000,1.428304,0.977500,0.776127,1.672391,1.339286,0.974160,0.000000,0.000000,0.000000,0.000000,0.000000,4.444251,1.218046,3.848685,0.000000,0.000000,0.827615,0.000000,0.000000,3.848685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.740579,0.146744,-0.842701,-0.572502,0.208991,0.000000,0.850000,0.425000,0.686375,1.356603,0.579747,4.943300,0.340910,0.654070,5.252109,4.258527,0.000000,4.464415,0.614493,4.894821,0.000000,0.000000,0.832830,0.000000,0.000000,0.903869,0.000000,0.000000,0.000000,0.859498,0.000000,0.000000,1.348513,0.000000,0.275285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.135391,0.000000,4.676412,0.000000,0.000000,4.700881,4.062566,3.531776,3.744414,3.713542,3.990555,3.513004,-0.500333,5.271179,0.497335,4.818439,4.768431,5.214278,5.334852,4.995436,4.073342,4.134393,5.663352,4.480171,4.865728,1.262963,5.318400,4.389578,2.724485,5.056068,5.050858,5.816745,4.791883,4.091029,3.075470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.017489,0.000000,2.264007,1.243562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.154304,5.324139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.343188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.324890,0.000000,4.679372,3.439649,-0.311684,1.204561,4.652631,3.531149,4.822481,4.023728,-0.425000,4.256051,0.000000,0.000000,4.021654,-0.425000,0.000000,0.000000,2.902889,3.537484,5.993271,-0.691721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.166200,-0.222172,0.881827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.572568,1.899565,3.474780,-0.162172,5.160978,3.945447,4.274596,4.736010,4.768674,1.111375,0.000000,4.633065,-1.118244,3.905856,2.739297,4.062513,2.668191,4.804230,-0.933040,6.012760,4.289860,5.424218,4.342844,4.903440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.124374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010085,4.271552,1.148868,4.246374,5.447225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.185118,2.941772,5.750396,4.986145,-0.773620,4.742256,4.740319,4.875316,3.138491,1.926399,4.234609,4.416029,4.647285,4.360194,4.690469,3.902629,4.485828,3.983809,0.000000,0.000000,0.000000,0.000000,0.000000,4.325132,5.022458,4.702430,4.769699,4.296930,0.000000,0.000000,0.000000,0.000000,0.000000,4.540807,3.838287,4.895709,5.193479,4.771004,0.000000,0.000000,0.000000,0.000000,0.000000,4.224570,0.000000,4.833777,-0.448567,4.934968,0.000000,0.000000,4.699829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
